## Northumbria University, Release r32 (SWID 119)
## 01-01-2024 10:00:00
## -1071 377 -592 257 1618 -697 605 -251 0
## Dockable table = FALSE
# v1raw v2raw  v1 v2  ppu resp  gx gy gz mark
-77 -60 -2 -1 -281 -462 -1 -2 0 0000
-146 -68 -3 -2 -314 -469 -1 -1 4 0000
-171 -92 -3 -2 -306 -509 1 1 -4 0000
-195 -97 -4 -2 -308 -464 0 -2 0 0000
-299 -182 -6 -4 -275 -469 0 -3 -1 0000
-215 -106 -4 -3 -294 -482 3 0 -3 0000
-296 -181 -6 -4 -305 -477 -1 0 -1 0000
-268 -147 -5 -3 -292 -479 1 0 -2 0000
-187 -112 -4 -2 -323 -472 -1 2 0 0000
-169 -78 -3 -2 -273 -448 -2 -2 2 0000
-98 -33 -2 -1 -291 -498 -2 -1 -3 0000
-30 -26 -1 0 -270 -498 -3 0 3 0000
104 43 2 1 -303 -474 -4 0 1 0000
361 195 7 4 -278 -510 3 0 1 0000
713 413 14 9 -287 -465 0 -2 -3 0000
1085 618 22 13 -274 -507 -3 -1 0 0000
1424 882 28 17 -275 -490 1 2 -1 0000
1676 997 34 20 -285 -517 0 3 3 0000
1795 1053 36 22 -258 -508 -1 2 -1 0001
1661 964 33 20 -296 -484 -3 0 0 0000
1420 862 28 17 -285 -508 5 -1 -1 0000
1002 578 20 12 -260 -474 1 -2 0 0000
710 430 14 9 -274 -493 -1 4 0 0000
246 127 5 3 -284 -464 -1 -1 -2 0000
124 62 2 1 -259 -483 -1 0 0 0000
-103 -58 -2 -1 -244 -501 0 -2 1 0000
-146 -52 -3 -2 -255 -496 0 5 1 0000
-279 -168 -6 -3 -234 -508 1 3 0 0000
-261 -150 -5 -3 -254 -490 1 1 1 0000
-234 -150 -5 -3 -264 -464 -2 -3 2 0000
-239 -194 -5 -3 -248 -511 -3 1 -1 0000
-179 -93 -4 -2 -232 -470 2 2 2 0000
-95 -38 -2 -1 -240 -517 -2 -6 0 0000
-40 -5 -1 0 -222 -497 -2 -1 2 0000
-44 -40 -1 -1 -227 -513 -2 0 2 0000
5 -19 0 0 -240 -466 -1 -4 -2 0000
76 54 2 1 -230 -482 -1 0 -1 0000
140 46 3 2 -210 -512 2 2 1 0000
143 48 3 2 -186 -497 -1 -2 -1 0000
93 43 2 1 -201 -503 0 2 0 0000
133 80 3 2 -212 -494 0 -1 4 0000
113 34 2 1 -154 -498 5 0 1 0000
206 113 4 2 -184 -513 1 2 -2 0000
170 83 3 2 -172 -498 1 -5 4 0000
209 124 4 3 -157 -509 1 -2 1 0000
241 108 5 3 -160 -491 -1 0 3 0000
232 164 5 3 -151 -475 -3 -2 -2 0000
224 127 4 3 -157 -511 -2 0 -1 0000
266 176 5 3 -124 -511 0 2 2 0000
236 141 5 3 -116 -535 0 3 2 0000
360 171 7 4 -101 -473 -4 0 2 0000
225 127 5 3 -78 -505 -3 -2 0 0000
378 255 8 5 -96 -504 1 2 2 0000
340 219 7 4 -72 -468 -2 0 1 0000
315 192 6 4 -68 -508 -1 1 1 0000
350 224 7 4 -49 -517 0 2 4 0000
349 159 7 4 -47 -478 -1 -3 3 0000
426 254 9 5 -24 -476 2 0 -1 0000
431 297 9 5 -16 -499 0 -1 3 0000
393 223 8 5 30 -517 -3 -2 0 0000
365 233 7 4 11 -476 -3 0 -1 0000
382 215 8 5 -2 -471 -1 1 -1 0000
355 231 7 4 8 -505 -1 4 2 0000
351 204 7 4 74 -455 3 -3 -1 0000
370 221 7 4 70 -485 -1 1 3 0000
423 241 8 5 73 -499 1 -2 0 0000
359 227 7 4 80 -505 5 -2 -1 0000
378 250 8 5 112 -467 1 4 -1 0000
403 260 8 5 111 -486 0 -3 0 0000
370 182 7 4 145 -484 -1 3 -3 0000
366 217 7 4 125 -468 -2 -3 0 0000
322 163 6 4 139 -493 0 -1 2 0000
335 211 7 4 161 -483 1 0 2 0000
292 185 6 4 186 -478 0 0 -1 0000
288 185 6 3 200 -453 -3 1 -1 0000
264 159 5 3 214 -452 1 -3 -2 0000
273 184 5 3 202 -450 2 -3 -3 0000
284 106 6 3 240 -481 -2 0 1 0000
258 148 5 3 277 -533 -1 -1 -5 0000
219 125 4 3 255 -464 -1 0 -2 0000
205 141 4 2 213 -471 -2 2 1 0000
181 116 4 2 255 -488 2 -3 0 0000
220 160 4 3 265 -434 -6 2 -1 0000
202 102 4 2 257 -443 1 1 -1 0000
138 60 3 2 298 -468 0 0 -3 0000
117 62 2 1 278 -461 -4 3 -2 0000
153 106 3 2 291 -456 1 2 -2 0000
129 99 3 2 294 -451 -1 -2 -2 0000
94 70 2 1 315 -427 -1 1 0 0000
150 89 3 2 305 -440 0 -4 5 0000
106 51 2 1 309 -407 0 4 -2 0000
96 83 2 1 265 -434 3 1 1 0000
105 68 2 1 283 -438 1 2 0 0000
90 62 2 1 285 -457 1 3 -1 0000
59 39 1 1 287 -453 1 0 0 0000
26 10 1 0 295 -453 -3 1 1 0000
87 56 2 1 306 -416 -1 -1 0 0000
-7 35 0 0 294 -443 2 -1 -2 0000
79 25 2 1 272 -469 4 -1 1 0000
15 -2 0 0 290 -429 -5 2 0 0000
88 36 2 1 294 -453 4 -1 1 0000
14 21 0 0 282 -409 -3 0 0 0000
-1 -23 0 0 267 -450 -1 -1 -1 0000
12 0 0 0 242 -432 -4 -3 2 0000
46 47 1 1 234 -425 2 2 -3 0000
-51 -26 -1 -1 244 -386 -1 0 -2 0000
-9 -6 0 0 230 -410 0 3 2 0000
6 38 0 0 244 -402 2 1 0 0000
-1 -40 0 0 232 -432 -1 -2 -1 0000
-5 -4 0 0 206 -394 -2 2 2 0000
-20 -32 0 0 172 -413 -1 -1 1 0000
-46 -10 -1 -1 161 -426 3 1 2 0000
72 40 1 1 161 -385 0 -1 -2 0000
-59 -27 -1 -1 155 -416 0 2 -1 0000
13 5 0 0 155 -373 -3 0 0 0000
-51 -12 -1 -1 142 -359 -2 3 0 0000
-78 -47 -2 -1 111 -349 0 0 0 0000
-15 -52 0 0 109 -404 3 1 -1 0000
43 20 1 1 109 -408 2 1 -3 0000
-2 -34 0 0 82 -390 5 0 -1 0000
-70 -63 -1 -1 64 -377 2 -1 0 0000
-41 -42 -1 0 13 -369 1 0 0 0000
-45 -34 -1 -1 28 -347 0 1 -2 0000
-57 -33 -1 -1 25 -343 1 4 1 0000
8 0 0 0 11 -360 2 -3 1 0000
51 8 1 1 0 -381 2 -1 3 0000
-67 -15 -1 -1 -13 -318 -2 -1 0 0000
1 -9 0 0 0 -352 -3 0 1 0000
-56 -32 -1 -1 -16 -378 0 -2 -1 0000
9 5 0 0 -49 -371 1 -1 1 0000
-17 0 0 0 -69 -330 1 1 0 0000
-33 -54 -1 0 -72 -423 -5 0 -1 0000
-3 22 0 0 -87 -351 -4 2 -2 0000
42 16 1 1 -109 -369 3 3 -1 0000
18 19 0 0 -122 -331 2 -2 -2 0000
-30 -31 -1 0 -105 -348 2 0 0 0000
-2 8 0 0 -126 -346 3 5 -2 0000
-58 -31 -1 -1 -142 -335 -1 -2 -1 0000
-12 -10 0 0 -144 -320 0 -4 1 0000
4 1 0 0 -144 -293 -2 -1 -1 0000
-11 -22 0 0 -128 -359 0 0 -2 0000
-43 -41 -1 -1 -182 -323 1 1 3 0000
-26 -13 -1 0 -182 -295 -1 3 -1 0000
-43 -24 -1 -1 -168 -294 -1 -1 -2 0000
-12 -16 0 0 -168 -347 5 3 0 0000
-35 -28 -1 0 -188 -289 -3 0 2 0000
-32 -49 -1 0 -212 -304 1 2 0 0000
-44 -29 -1 -1 -184 -303 -2 2 -1 0000
7 40 0 0 -233 -300 1 -1 3 0000
-15 25 0 0 -233 -296 3 -3 -2 0000
-54 8 -1 -1 -231 -351 -2 2 2 0000
-18 3 0 0 -210 -287 2 -2 -1 0000
-42 11 -1 -1 -228 -240 0 2 0 0000
-23 -17 0 0 -247 -283 -3 0 -1 0000
30 22 1 0 -232 -312 1 -1 3 0000
-57 -46 -1 -1 -258 -265 -1 0 -5 0000
-19 4 0 0 -255 -260 3 0 -2 0000
-69 -65 -1 -1 -259 -235 1 0 -1 0000
-7 26 0 0 -227 -293 3 0 1 0000
-69 -29 -1 -1 -287 -270 1 1 0 0000
-77 -41 -2 -1 -257 -262 -1 6 -4 0000
-9 13 0 0 -278 -241 4 -3 0 0000
-49 -47 -1 -1 -285 -266 -1 2 3 0000
-85 -44 -2 -1 -277 -250 0 1 -2 0000
-66 -60 -1 -1 -271 -244 1 -1 2 0000
6 -2 0 0 -282 -250 -1 -2 2 0000
-21 10 0 0 -302 -221 -3 0 -2 0000
-20 -1 0 0 -285 -227 4 1 2 0000
0 13 0 0 -280 -212 -5 3 -4 0000
-21 5 0 0 -295 -250 2 -2 -2 0000
-122 -101 -2 -1 -263 -240 0 0 0 0000
-26 -14 -1 0 -294 -235 1 -1 1 0000
-69 -26 -1 -1 -323 -226 2 -2 3 0000
-55 5 -1 -1 -310 -186 1 0 2 0000
-76 -75 -2 -1 -301 -211 -4 0 0 0000
-16 11 0 0 -304 -184 -1 0 0 0000
42 -16 1 0 -304 -213 -2 -1 1 0000
-12 -32 0 0 -330 -175 -2 -1 0 0000
31 65 1 0 -290 -216 3 0 2 0000
-34 1 -1 0 -293 -183 -4 1 -3 0000
-43 -33 -1 -1 -263 -206 0 0 1 0000
-4 -15 0 0 -297 -137 -2 0 2 0000
-65 -24 -1 -1 -299 -135 -2 1 -1 0000
-67 -29 -1 -1 -312 -140 -3 -1 -2 0000
-116 -53 -2 -1 -253 -169 3 0 5 0000
-94 -26 -2 -1 -284 -141 2 0 -3 0000
-41 -2 -1 0 -305 -201 2 0 -1 0000
-24 -36 0 0 -301 -151 2 2 5 0000
-38 -17 -1 0 -276 -163 3 -1 4 0000
-85 -52 -2 -1 -310 -155 -1 0 1 0000
-63 -49 -1 -1 -314 -101 2 2 5 0000
-52 -9 -1 -1 -291 -154 2 3 2 0000
-3 -14 0 0 -291 -179 -1 1 2 0000
-24 -17 0 0 -312 -101 0 1 3 0000
-63 -59 -1 -1 -330 -144 4 0 -3 0000
-96 -40 -2 -1 -321 -117 -2 -2 0 0000
-66 -44 -1 -1 -300 -94 0 -4 3 0000
-135 -107 -3 -2 -324 -110 3 -1 -4 0000
-128 -44 -3 -2 -272 -112 -1 1 0 0000
-151 -76 -3 -2 -307 -119 -2 -3 1 0000
-142 -84 -3 -2 -294 -122 -2 -1 -1 0000
-189 -113 -4 -2 -311 -78 -2 1 -1 0000
-241 -142 -5 -3 -302 -93 -5 0 -1 0000
-275 -183 -5 -3 -288 -123 0 -3 -1 0000
-290 -170 -6 -3 -320 -59 -1 0 2 0000
-247 -169 -5 -3 -311 -85 0 -3 -1 0000
-280 -175 -6 -3 -306 -69 2 0 0 0000
-203 -103 -4 -2 -296 -93 0 0 -1 0000
-87 -64 -2 -1 -286 -48 -1 -3 2 0000
-43 -36 -1 -1 -325 -104 -1 -2 -1 0000
95 85 2 1 -304 -27 2 -2 -3 0000
374 197 7 4 -288 -23 -1 0 -2 0000
695 411 14 8 -259 -38 2 2 0 0000
1104 662 22 13 -275 -3 0 -2 -1 0000
1384 850 28 17 -289 -17 -2 -1 1 0000
1661 977 33 20 -293 -47 5 2 1 0000
1810 1101 36 22 -301 -17 1 1 2 0001
1661 984 33 20 -291 -28 2 3 1 0000
1403 840 28 17 -274 -32 0 4 -2 0000
1038 609 21 12 -302 -45 1 -3 -3 0000
682 412 14 8 -302 -30 -1 2 -2 0000
344 227 7 4 -277 27 2 0 -1 0000
69 17 1 1 -273 -34 -2 -2 -1 0000
-133 -68 -3 -2 -248 -19 0 1 -1 0000
-197 -83 -4 -2 -260 21 -1 2 -1 0000
-224 -121 -4 -3 -260 13 3 4 -3 0000
-224 -165 -4 -3 -275 35 -3 0 0 0000
-231 -146 -5 -3 -250 39 -2 -2 1 0000
-265 -154 -5 -3 -260 -42 -5 -1 -1 0000
-170 -157 -3 -2 -251 32 -1 2 1 0000
-155 -100 -3 -2 -246 22 -1 1 -2 0000
-82 -28 -2 -1 -236 -7 -1 0 -1 0000
-51 -29 -1 -1 -214 35 -2 2 -2 0000
76 34 2 1 -237 63 2 0 1 0000
54 40 1 1 -205 20 -2 0 4 0000
143 93 3 2 -196 13 -2 1 1 0000
57 18 1 1 -244 60 -2 -1 3 0000
104 36 2 1 -212 63 1 -1 -3 0000
167 115 3 2 -185 51 1 0 0 0000
142 121 3 2 -192 18 -1 -2 2 0000
231 129 5 3 -187 96 0 0 -2 0000
166 60 3 2 -166 55 0 0 0 0000
134 102 3 2 -169 57 1 3 1 0000
209 127 4 3 -169 53 0 3 2 0000
214 133 4 3 -155 66 4 0 3 0000
235 130 5 3 -138 96 2 2 2 0000
227 135 5 3 -120 109 0 -1 2 0000
244 181 5 3 -137 108 0 2 -1 0000
254 192 5 3 -104 96 2 1 0 0000
277 190 6 3 -115 127 0 1 0 0000
267 233 5 3 -96 111 0 -1 -2 0000
345 259 7 4 -51 95 2 1 -3 0000
296 188 6 4 -56 145 0 1 0 0000
370 212 7 4 -57 106 -2 -3 -1 0000
296 172 6 4 -34 144 0 2 -1 0000
373 199 7 4 -23 155 -2 1 -1 0000
336 215 7 4 -14 127 0 -3 1 0000
363 232 7 4 -20 157 -2 -2 2 0000
386 231 8 5 21 124 -1 -2 -2 0000
339 214 7 4 27 137 2 -2 -1 0000
375 220 8 5 58 169 -2 1 1 0000
367 195 7 4 32 126 -2 -1 -1 0000
334 202 7 4 76 140 1 4 1 0000
383 195 8 5 67 190 -1 1 -2 0000
294 165 6 4 109 160 0 0 2 0000
405 238 8 5 119 191 0 0 -1 0000
389 207 8 5 117 168 -1 -2 -1 0000
341 218 7 4 127 183 -2 0 0 0000
326 206 7 4 152 193 -1 -1 4 0000
341 194 7 4 121 191 -1 3 0 0000
307 218 6 4 162 175 1 0 2 0000
305 170 6 4 138 213 -1 -3 -1 0000
307 174 6 4 214 179 -1 0 1 0000
286 167 6 3 198 203 -3 1 1 0000
328 198 7 4 219 238 0 -4 -2 0000
254 139 5 3 198 245 0 1 -1 0000
224 145 4 3 228 219 -1 0 1 0000
203 83 4 2 239 254 -1 1 0 0000
207 115 4 2 235 239 1 -1 1 0000
181 87 4 2 245 255 3 1 0 0000
225 133 5 3 300 235 3 2 -4 0000
191 111 4 2 263 223 -1 0 0 0000
167 102 3 2 272 241 1 -3 -4 0000
158 103 3 2 297 216 0 2 0 0000
117 99 2 1 277 266 0 2 3 0000
203 116 4 2 283 237 -2 -1 -1 0000
144 52 3 2 291 255 3 3 0 0000
132 65 3 2 317 237 -1 0 -2 0000
102 84 2 1 305 242 1 -2 -3 0000
91 37 2 1 309 267 2 0 4 0000
97 76 2 1 300 302 -4 1 0 0000
80 41 2 1 307 259 -1 1 4 0000
81 69 2 1 325 283 3 0 0 0000
36 27 1 0 299 238 -2 3 0 0000
80 44 2 1 307 316 3 1 0 0000
-10 -7 0 0 294 276 1 1 0 0000
82 24 2 1 275 287 -2 -1 0 0000
19 -13 0 0 275 310 3 -2 3 0000
21 3 0 0 276 300 1 -1 -3 0000
8 -26 0 0 277 278 -1 -2 -1 0000
-20 -12 0 0 261 305 0 -1 1 0000
-13 0 0 0 243 329 0 0 -2 0000
42 6 1 1 245 263 0 1 -1 0000
55 30 1 1 221 316 -2 -3 -2 0000
-42 -2 -1 -1 252 366 0 0 5 0000
-3 -12 0 0 206 328 0 -2 -3 0000
-32 -23 -1 0 205 323 1 0 -4 0000
-16 14 0 0 220 346 0 -2 2 0000
-10 -31 0 0 184 354 -3 0 -1 0000
-38 -61 -1 0 191 307 -2 1 2 0000
-15 31 0 0 144 359 -4 -2 0 0000
25 37 0 0 142 310 1 0 0 0000
-59 -50 -1 -1 138 337 -1 0 -1 0000
-40 -81 -1 0 130 368 1 2 3 0000
-20 -12 0 0 100 344 3 1 0 0000
-18 30 0 0 111 333 -2 -6 1 0000
-28 -13 -1 0 76 337 1 -1 -2 0000
-20 -2 0 0 61 375 2 -5 -1 0000
-36 2 -1 0 78 369 0 0 -3 0000
-26 -34 -1 0 33 378 -1 -4 2 0000
-34 8 -1 0 32 368 2 1 -1 0000
-5 0 0 0 37 366 0 -1 1 0000
-12 1 0 0 7 364 0 -2 2 0000
-34 3 -1 0 -15 370 -1 -4 -2 0000
6 2 0 0 -1 382 -2 -3 -3 0000
-29 -8 -1 0 -29 394 2 3 -1 0000
-16 -4 0 0 -16 373 3 1 2 0000
-27 -52 -1 0 -48 392 0 1 1 0000
-52 -34 -1 -1 -50 386 -2 3 0 0000
-12 29 0 0 -102 382 0 1 0 0000
-90 -33 -2 -1 -66 383 3 6 -1 0000
-63 -38 -1 -1 -77 388 1 -4 3 0000
-16 36 0 0 -104 390 0 1 2 0000
3 4 0 0 -111 399 0 3 0 0000
-80 -51 -2 -1 -94 427 -3 -1 1 0000
1 -26 0 0 -139 437 -1 0 0 0000
-75 21 -1 -1 -157 417 1 -1 -1 0000
-53 -47 -1 -1 -140 444 -1 2 -3 0000
-75 -73 -1 -1 -170 392 3 1 0 0000
-40 4 -1 0 -176 407 -4 1 1 0000
-34 -18 -1 0 -165 395 -3 -3 -2 0000
-23 1 0 0 -190 430 -2 3 2 0000
-48 -20 -1 -1 -194 418 0 1 0 0000
-36 -16 -1 0 -199 395 -1 -1 -2 0000
-26 0 -1 0 -210 436 0 2 -2 0000
-64 -42 -1 -1 -228 429 2 0 0 0000
-56 -52 -1 -1 -210 452 0 0 -1 0000
6 5 0 0 -228 417 1 0 1 0000
-124 -57 -2 -1 -242 422 -5 2 -1 0000
-7 -3 0 0 -222 417 0 -2 -1 0000
-4 -62 0 0 -237 419 -4 0 0 0000
5 1 0 0 -277 422 1 -2 0 0000
-48 -39 -1 -1 -243 449 2 1 -2 0000
-10 5 0 0 -273 465 0 2 -2 0000
-29 -4 -1 0 -235 496 2 -3 0 0000
-55 -16 -1 -1 -268 450 -1 -3 3 0000
-19 2 0 0 -265 467 1 -2 1 0000
-25 -44 0 0 -271 469 3 3 3 0000
-48 16 -1 -1 -264 455 -2 -2 -1 0000
-50 -5 -1 -1 -294 426 0 0 -2 0000
-44 -12 -1 -1 -270 463 -1 1 1 0000
-21 -49 0 0 -263 488 0 1 -2 0000
-38 -38 -1 0 -265 471 0 -1 -1 0000
-77 -51 -2 -1 -274 457 0 -2 2 0000
-27 -39 -1 0 -272 463 0 -2 1 0000
-47 -53 -1 -1 -264 488 0 0 2 0000
-13 -22 0 0 -273 460 1 -4 0 0000
-73 -38 -1 -1 -280 494 0 1 2 0000
-94 -37 -2 -1 -291 424 -2 -1 0 0000
-51 -24 -1 -1 -287 468 -3 -4 -3 0000
-55 0 -1 -1 -324 473 1 2 -2 0000
-16 -7 0 0 -297 481 -1 2 0 0000
-93 -67 -2 -1 -311 487 0 -2 2 0000
-69 -30 -1 -1 -268 452 -3 2 -1 0000
-40 -4 -1 0 -309 502 -3 1 0 0000
-59 -78 -1 -1 -288 506 -1 3 -1 0000
-42 -45 -1 -1 -310 484 -2 0 -1 0000
-73 -57 -1 -1 -294 488 -2 2 4 0000
-61 -16 -1 -1 -274 484 3 5 3 0000
-64 -38 -1 -1 -313 490 -2 -1 1 0000
-89 -68 -2 -1 -314 517 -2 2 -3 0000
-25 -19 -1 0 -290 483 -2 -1 -1 0000
-53 -4 -1 -1 -279 471 1 -2 1 0000
-54 -72 -1 -1 -312 529 1 0 0 0000
-4 11 0 0 -302 500 -1 1 -1 0000
-17 -23 0 0 -313 520 1 -1 -1 0000
-58 -31 -1 -1 -300 466 0 3 0 0000
-11 5 0 0 -300 528 3 0 0 0000
-49 30 -1 -1 -292 519 1 2 2 0000
-51 -41 -1 -1 -301 503 3 0 1 0000
-35 -46 -1 0 -296 475 1 3 -1 0000
-38 -53 -1 0 -304 520 -1 1 1 0000
-51 -17 -1 -1 -299 506 -3 -3 -2 0000
-64 -65 -1 -1 -313 522 2 -1 2 0000
-59 -37 -1 -1 -277 516 2 -4 1 0000
-61 -45 -1 -1 -323 483 6 0 0 0000
-130 -59 -3 -2 -306 498 3 -1 -4 0000
-107 -11 -2 -1 -301 499 1 2 2 0000
-213 -160 -4 -3 -304 486 -2 -1 2 0000
-165 -136 -3 -2 -299 530 0 -1 3 0000
-232 -142 -5 -3 -280 503 2 -1 2 0000
-288 -163 -6 -3 -292 497 -3 -3 0 0000
-348 -192 -7 -4 -315 495 -2 -2 1 0000
-287 -184 -6 -3 -282 517 1 -1 -3 0000
-258 -152 -5 -3 -326 492 2 0 3 0000
-159 -81 -3 -2 -273 477 -1 0 -4 0000
-122 -97 -2 -1 -292 479 0 -3 2 0000
-83 -67 -2 -1 -281 501 3 1 0 0000
140 79 3 2 -306 516 -1 0 0 0000
337 200 7 4 -290 496 0 2 -2 0000
626 415 13 8 -285 493 -1 -2 3 0000
1071 640 21 13 -308 490 1 1 0 0000
1420 828 28 17 -295 498 -1 0 -1 0000
1655 972 33 20 -283 465 -1 -1 2 0000
1807 1099 36 22 -284 484 -1 1 -3 0001
1650 1011 33 20 -277 508 0 -1 1 0000
1334 810 27 16 -267 489 -1 0 1 0000
1042 625 21 13 -260 510 -3 -1 -1 0000
614 330 12 7 -298 485 2 -2 1 0000
311 188 6 4 -247 493 2 1 -1 0000
34 8 1 0 -270 472 0 3 1 0000
-143 -75 -3 -2 -243 510 -2 0 -2 0000
-190 -120 -4 -2 -271 503 2 -1 -1 0000
-282 -168 -6 -3 -259 480 0 -1 -1 0000
-288 -169 -6 -3 -270 500 4 -2 2 0000
-238 -133 -5 -3 -267 515 0 2 -2 0000
-305 -190 -6 -4 -242 475 1 0 1 0000
-211 -118 -4 -3 -251 489 -1 0 -1 0000
-84 -49 -2 -1 -252 494 -3 -2 -1 0000
-77 -66 -2 -1 -234 502 -4 0 2 0000
-78 -35 -2 -1 -224 492 -1 2 1 0000
14 2 0 0 -207 506 3 3 1 0000
52 46 1 1 -205 465 -4 -1 0 0000
55 44 1 1 -217 487 1 -2 3 0000
80 49 2 1 -213 483 0 4 1 0000
117 62 2 1 -229 494 -4 3 -1 0000
160 98 3 2 -197 468 0 0 -2 0000
124 44 2 1 -190 506 0 -2 0 0000
184 99 4 2 -173 498 2 -1 4 0000
120 79 2 1 -166 462 -1 0 1 0000
250 161 5 3 -171 442 0 -3 0 0000
226 146 5 3 -127 479 -2 0 -2 0000
198 122 4 2 -139 505 2 -2 0 0000
227 132 5 3 -88 500 -3 1 0 0000
206 94 4 2 -120 477 0 1 -2 0000
228 144 5 3 -128 503 -1 1 1 0000
278 175 6 3 -90 479 -2 2 0 0000
219 138 4 3 -90 472 0 -1 2 0000
313 164 6 4 -93 503 1 1 0 0000
328 192 7 4 -60 488 -4 0 -3 0000
317 167 6 4 -62 473 -1 0 -1 0000
299 164 6 4 -48 455 0 -3 2 0000
350 217 7 4 -31 457 -1 5 0 0000
333 163 7 4 -27 459 2 -2 3 0000
398 247 8 5 -21 451 1 0 1 0000
365 183 7 4 -6 448 -1 -2 1 0000
410 241 8 5 13 451 0 2 1 0000
339 196 7 4 32 490 0 -2 -1 0000
394 205 8 5 24 477 6 1 -1 0000
389 252 8 5 58 444 2 -2 -5 0000
378 213 8 5 69 430 2 -6 -1 0000
411 259 8 5 100 454 2 1 1 0000
390 231 8 5 92 434 -1 2 -4 0000
383 249 8 5 104 501 -1 1 3 0000
386 260 8 5 111 420 -3 -3 -3 0000
317 186 6 4 122 440 -1 4 -3 0000
351 228 7 4 126 409 0 1 3 0000
360 256 7 4 173 413 -1 -2 1 0000
256 174 5 3 153 451 -1 1 1 0000
340 213 7 4 193 439 2 -1 0 0000
259 165 5 3 180 436 -3 0 1 0000
236 130 5 3 198 444 0 -2 -1 0000
265 138 5 3 228 442 1 2 -1 0000
204 106 4 2 197 413 -2 -1 -1 0000
219 122 4 3 212 431 3 0 -1 0000
254 138 5 3 218 419 -1 1 2 0000
218 136 4 3 244 434 -2 4 2 0000
240 137 5 3 240 433 3 4 2 0000
197 96 4 2 250 403 -2 0 -1 0000
124 61 2 1 279 412 0 1 2 0000
127 73 3 2 290 411 3 0 3 0000
154 84 3 2 276 420 1 1 1 0000
123 47 2 1 286 408 0 2 1 0000
151 39 3 2 281 371 0 -2 -3 0000
116 70 2 1 315 407 -1 -3 -1 0000
67 66 1 1 321 406 -1 -1 1 0000
72 91 1 1 307 381 -1 0 3 0000
109 26 2 1 282 398 -3 2 1 0000
40 5 1 0 324 395 0 0 0 0000
14 27 0 0 292 383 -2 0 -1 0000
67 42 1 1 279 337 -2 3 0 0000
47 23 1 1 292 385 0 2 3 0000
9 19 0 0 271 381 0 1 2 0000
25 32 0 0 311 345 2 -3 1 0000
24 22 0 0 316 378 -2 1 -1 0000
-10 -30 0 0 277 371 3 -1 0 0000
18 45 0 0 268 374 0 -1 2 0000
-19 -10 0 0 290 385 2 -2 2 0000
-13 63 0 0 265 355 2 -4 0 0000
15 10 0 0 277 371 2 -2 -3 0000
-20 4 0 0 236 334 -2 -1 -2 0000
-65 -30 -1 -1 211 358 2 0 3 0000
-26 -24 -1 0 236 398 2 -5 -1 0000
-72 -15 -1 -1 227 356 0 -1 4 0000
-40 -15 -1 0 205 316 1 2 1 0000
-46 -46 -1 -1 203 357 -1 0 -1 0000
67 23 1 1 188 360 -2 -2 1 0000
-16 -37 0 0 170 373 2 0 -4 0000
-19 -36 0 0 166 334 -2 2 2 0000
-27 -13 -1 0 130 309 0 -5 3 0000
-51 -53 -1 -1 135 371 -2 -4 2 0000
-116 -53 -2 -1 149 313 1 -1 -2 0000
18 5 0 0 120 321 -1 0 -3 0000
-53 -21 -1 -1 108 328 1 -1 1 0000
-64 -53 -1 -1 91 317 -1 2 0 0000
-58 -74 -1 -1 86 325 -1 1 0 0000
-7 3 0 0 73 311 0 -2 4 0000
-17 -9 0 0 58 315 2 0 -2 0000
-1 22 0 0 43 314 -2 3 2 0000
-32 -29 -1 0 21 316 -1 1 3 0000
-44 -46 -1 -1 1 294 -5 -1 1 0000
-49 -54 -1 -1 -22 303 -1 2 1 0000
-88 -36 -2 -1 -10 263 2 -1 0 0000
-34 -39 -1 0 14 260 -2 0 -1 0000
-52 -38 -1 -1 -21 295 1 0 -1 0000
-53 -36 -1 -1 -57 256 -2 -1 1 0000
-10 -31 0 0 -53 298 -1 1 -1 0000
-6 -57 0 0 -46 234 -1 -3 -1 0000
31 11 1 0 -100 290 -1 0 -1 0000
-28 -12 -1 0 -82 302 5 -2 5 0000
-45 -37 -1 -1 -87 266 0 3 -1 0000
-70 -34 -1 -1 -115 273 1 0 -3 0000
-43 -26 -1 -1 -138 253 1 -1 0 0000
9 15 0 0 -117 270 -4 1 0 0000
-50 -61 -1 -1 -173 246 -4 -2 0 0000
9 0 0 0 -164 246 0 2 -2 0000
-49 -20 -1 -1 -134 215 -3 -1 -1 0000
-36 -19 -1 0 -175 206 1 1 -1 0000
32 45 1 0 -190 268 -1 -2 -2 0000
-42 -12 -1 -1 -215 261 2 -1 2 0000
-86 -40 -2 -1 -184 232 1 1 -1 0000
-63 -22 -1 -1 -177 164 0 -2 -2 0000
-75 -41 -1 -1 -204 229 3 -1 -3 0000
-40 -34 -1 0 -188 238 1 -4 0 0000
-60 -18 -1 -1 -220 204 2 -1 1 0000
-32 -14 -1 0 -224 213 1 -1 0 0000
6 38 0 0 -249 199 1 0 -1 0000
-72 -38 -1 -1 -233 218 -4 1 1 0000
-73 -68 -1 -1 -233 170 3 -2 1 0000
-51 -19 -1 -1 -258 193 3 0 -1 0000
-17 -53 0 0 -295 200 -1 -1 -3 0000
-32 -30 -1 0 -277 176 -1 2 1 0000
-40 -14 -1 0 -261 170 2 0 2 0000
4 0 0 0 -279 222 -3 -3 -3 0000
-51 13 -1 -1 -293 174 -1 -3 0 0000
12 10 0 0 -298 128 0 -2 -3 0000
